id	model_name	language	question_id	run_number	question_chars	context_chars	prompt_chars	response_chars	input_tokens_est_min	input_tokens_est_max	input_tokens_est_mid	response_tokens_est_min	response_tokens_est_max	response_tokens_est_mid	total_tokens_est_min	total_tokens_est_max	total_tokens_est_mid	max_model_len	max_model_len_source	remaining_output_tokens_est_min	remaining_output_tokens_est_max	effective_output_cap_est_min	effective_output_cap_est_max	would_exceed_max_len_est	base_question
136	qwen3-30b-a3b-instruct-awq-b200	DE	Q1_DE	1	133	1887	2593	2591	519	649	584	519	648	584	1038	1297	1168	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
137	qwen3-30b-a3b-instruct-awq-b200	DE	Q1_DE	2	133	1887	2593	2502	519	649	584	501	626	564	1020	1275	1148	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
138	qwen3-30b-a3b-instruct-awq-b200	DE	Q1_DE	3	133	1887	2593	2066	519	649	584	414	517	466	933	1166	1050	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
139	qwen3-30b-a3b-instruct-awq-b200	DE	Q2_DE	1	103	1862	2538	1936	508	635	572	388	484	436	896	1119	1008	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q2
140	qwen3-30b-a3b-instruct-awq-b200	DE	Q2_DE	2	103	1862	2538	1852	508	635	572	371	463	417	879	1098	989	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q2
141	qwen3-30b-a3b-instruct-awq-b200	DE	Q2_DE	3	103	1862	2538	1852	508	635	572	371	463	417	879	1098	989	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q2
142	qwen3-30b-a3b-instruct-awq-b200	DE	Q3_DE	1	107	1901	2581	2405	517	646	582	481	602	542	998	1248	1124	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
143	qwen3-30b-a3b-instruct-awq-b200	DE	Q3_DE	2	107	1901	2581	2347	517	646	582	470	587	528	987	1233	1110	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
144	qwen3-30b-a3b-instruct-awq-b200	DE	Q3_DE	3	107	1901	2581	2606	517	646	582	522	652	587	1039	1298	1169	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
145	qwen3-30b-a3b-instruct-awq-b200	DE	Q4_DE	1	111	1843	2527	2219	506	632	569	444	555	500	950	1187	1069	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
146	qwen3-30b-a3b-instruct-awq-b200	DE	Q4_DE	2	111	1843	2527	2208	506	632	569	442	552	497	948	1184	1066	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
147	qwen3-30b-a3b-instruct-awq-b200	DE	Q4_DE	3	111	1843	2527	2208	506	632	569	442	552	497	948	1184	1066	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
148	qwen3-30b-a3b-instruct-awq-b200	DE	Q5_DE	1	94	1824	2491	1772	499	623	561	355	443	399	854	1066	960	16384	assumed_from_config_default	15761	15885	2048	2048	FALSE	Q5
149	qwen3-30b-a3b-instruct-awq-b200	DE	Q5_DE	2	94	1824	2491	2680	499	623	561	536	670	603	1035	1293	1164	16384	assumed_from_config_default	15761	15885	2048	2048	FALSE	Q5
150	qwen3-30b-a3b-instruct-awq-b200	DE	Q5_DE	3	94	1824	2491	2680	499	623	561	536	670	603	1035	1293	1164	16384	assumed_from_config_default	15761	15885	2048	2048	FALSE	Q5
151	qwen3-30b-a3b-instruct-awq-b200	EL	Q1_EL	1	129	1887	2589	1920	518	648	583	384	480	432	902	1128	1015	16384	assumed_from_config_default	15736	15866	2048	2048	FALSE	Q1
152	qwen3-30b-a3b-instruct-awq-b200	EL	Q1_EL	2	129	1887	2589	2066	518	648	583	414	517	466	932	1165	1049	16384	assumed_from_config_default	15736	15866	2048	2048	FALSE	Q1
153	qwen3-30b-a3b-instruct-awq-b200	EL	Q1_EL	3	129	1887	2589	2066	518	648	583	414	517	466	932	1165	1049	16384	assumed_from_config_default	15736	15866	2048	2048	FALSE	Q1
154	qwen3-30b-a3b-instruct-awq-b200	EL	Q2_EL	1	96	1862	2531	2107	507	633	570	422	527	474	929	1160	1044	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q2
155	qwen3-30b-a3b-instruct-awq-b200	EL	Q2_EL	2	96	1862	2531	2052	507	633	570	411	513	462	918	1146	1032	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q2
156	qwen3-30b-a3b-instruct-awq-b200	EL	Q2_EL	3	96	1862	2531	2052	507	633	570	411	513	462	918	1146	1032	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q2
157	qwen3-30b-a3b-instruct-awq-b200	EL	Q3_EL	1	120	1901	2594	1893	519	649	584	379	474	426	898	1123	1010	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
158	qwen3-30b-a3b-instruct-awq-b200	EL	Q3_EL	2	120	1901	2594	1795	519	649	584	359	449	404	878	1098	988	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
159	qwen3-30b-a3b-instruct-awq-b200	EL	Q3_EL	3	120	1901	2594	1836	519	649	584	368	459	414	887	1108	998	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
160	qwen3-30b-a3b-instruct-awq-b200	EL	Q4_EL	1	115	1843	2531	2054	507	633	570	411	514	462	918	1147	1032	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q4
161	qwen3-30b-a3b-instruct-awq-b200	EL	Q4_EL	2	115	1843	2531	2103	507	633	570	421	526	474	928	1159	1044	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q4
162	qwen3-30b-a3b-instruct-awq-b200	EL	Q4_EL	3	115	1843	2531	2103	507	633	570	421	526	474	928	1159	1044	16384	assumed_from_config_default	15751	15877	2048	2048	FALSE	Q4
163	qwen3-30b-a3b-instruct-awq-b200	EL	Q5_EL	1	126	1824	2523	2105	505	631	568	421	527	474	926	1158	1042	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q5
164	qwen3-30b-a3b-instruct-awq-b200	EL	Q5_EL	2	126	1824	2523	2009	505	631	568	402	503	452	907	1134	1020	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q5
165	qwen3-30b-a3b-instruct-awq-b200	EL	Q5_EL	3	126	1824	2523	2313	505	631	568	463	579	521	968	1210	1089	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q5
166	qwen3-30b-a3b-instruct-awq-b200	HU	Q1_HU	1	122	1887	2582	4586	517	646	582	918	1147	1032	1435	1793	1614	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q1
167	qwen3-30b-a3b-instruct-awq-b200	HU	Q1_HU	2	122	1887	2582	2233	517	646	582	447	559	503	964	1205	1085	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q1
168	qwen3-30b-a3b-instruct-awq-b200	HU	Q1_HU	3	122	1887	2582	2233	517	646	582	447	559	503	964	1205	1085	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q1
169	qwen3-30b-a3b-instruct-awq-b200	HU	Q2_HU	1	98	1862	2533	1763	507	634	570	353	441	397	860	1075	967	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
170	qwen3-30b-a3b-instruct-awq-b200	HU	Q2_HU	2	98	1862	2533	1909	507	634	570	382	478	430	889	1112	1000	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
171	qwen3-30b-a3b-instruct-awq-b200	HU	Q2_HU	3	98	1862	2533	2106	507	634	570	422	527	474	929	1161	1044	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
172	qwen3-30b-a3b-instruct-awq-b200	HU	Q3_HU	1	107	1901	2581	2079	517	646	582	416	520	468	933	1166	1050	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
173	qwen3-30b-a3b-instruct-awq-b200	HU	Q3_HU	2	107	1901	2581	2383	517	646	582	477	596	536	994	1242	1118	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
174	qwen3-30b-a3b-instruct-awq-b200	HU	Q3_HU	3	107	1901	2581	2383	517	646	582	477	596	536	994	1242	1118	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
175	qwen3-30b-a3b-instruct-awq-b200	HU	Q4_HU	1	126	1843	2542	2036	509	636	572	408	509	458	917	1145	1030	16384	assumed_from_config_default	15748	15875	2048	2048	FALSE	Q4
176	qwen3-30b-a3b-instruct-awq-b200	HU	Q4_HU	2	126	1843	2542	1862	509	636	572	373	466	420	882	1102	992	16384	assumed_from_config_default	15748	15875	2048	2048	FALSE	Q4
177	qwen3-30b-a3b-instruct-awq-b200	HU	Q4_HU	3	126	1843	2542	2230	509	636	572	446	558	502	955	1194	1074	16384	assumed_from_config_default	15748	15875	2048	2048	FALSE	Q4
178	qwen3-30b-a3b-instruct-awq-b200	HU	Q5_HU	1	107	1824	2504	1578	501	626	564	316	395	356	817	1021	920	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
179	qwen3-30b-a3b-instruct-awq-b200	HU	Q5_HU	2	107	1824	2504	1759	501	626	564	352	440	396	853	1066	960	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
180	qwen3-30b-a3b-instruct-awq-b200	HU	Q5_HU	3	107	1824	2504	1578	501	626	564	316	395	356	817	1021	920	16384	assumed_from_config_default	15758	15883	2048	2048	FALSE	Q5
181	qwen3-30b-a3b-instruct-awq-b200	GA	Q1_GA	1	135	1887	2595	4972	519	649	584	995	1243	1119	1514	1892	1703	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
182	qwen3-30b-a3b-instruct-awq-b200	GA	Q1_GA	2	135	1887	2595	4831	519	649	584	967	1208	1088	1486	1857	1672	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
183	qwen3-30b-a3b-instruct-awq-b200	GA	Q1_GA	3	135	1887	2595	4831	519	649	584	967	1208	1088	1486	1857	1672	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q1
184	qwen3-30b-a3b-instruct-awq-b200	GA	Q2_GA	1	99	1862	2534	4907	507	634	570	982	1227	1104	1489	1861	1674	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
185	qwen3-30b-a3b-instruct-awq-b200	GA	Q2_GA	2	99	1862	2534	5026	507	634	570	1006	1257	1132	1513	1891	1702	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
186	qwen3-30b-a3b-instruct-awq-b200	GA	Q2_GA	3	99	1862	2534	4856	507	634	570	972	1214	1093	1479	1848	1663	16384	assumed_from_config_default	15750	15877	2048	2048	FALSE	Q2
187	qwen3-30b-a3b-instruct-awq-b200	GA	Q3_GA	1	101	1901	2575	5424	515	644	580	1085	1356	1220	1600	2000	1800	16384	assumed_from_config_default	15740	15869	2048	2048	FALSE	Q3
188	qwen3-30b-a3b-instruct-awq-b200	GA	Q3_GA	2	101	1901	2575	4587	515	644	580	918	1147	1032	1433	1791	1612	16384	assumed_from_config_default	15740	15869	2048	2048	FALSE	Q3
189	qwen3-30b-a3b-instruct-awq-b200	GA	Q3_GA	3	101	1901	2575	5424	515	644	580	1085	1356	1220	1600	2000	1800	16384	assumed_from_config_default	15740	15869	2048	2048	FALSE	Q3
190	qwen3-30b-a3b-instruct-awq-b200	GA	Q4_GA	1	98	1843	2514	4594	503	629	566	919	1149	1034	1422	1778	1600	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q4
191	qwen3-30b-a3b-instruct-awq-b200	GA	Q4_GA	2	98	1843	2514	4503	503	629	566	901	1126	1014	1404	1755	1580	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q4
192	qwen3-30b-a3b-instruct-awq-b200	GA	Q4_GA	3	98	1843	2514	4503	503	629	566	901	1126	1014	1404	1755	1580	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q4
193	qwen3-30b-a3b-instruct-awq-b200	GA	Q5_GA	1	129	1824	2526	4761	506	632	569	953	1191	1072	1459	1823	1641	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q5
194	qwen3-30b-a3b-instruct-awq-b200	GA	Q5_GA	2	129	1824	2526	4910	506	632	569	982	1228	1105	1488	1860	1674	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q5
195	qwen3-30b-a3b-instruct-awq-b200	GA	Q5_GA	3	129	1824	2526	4134	506	632	569	827	1034	930	1333	1666	1499	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q5
196	qwen3-30b-a3b-instruct-awq-b200	IT	Q1_IT	1	126	1887	2586	1819	518	647	582	364	455	410	882	1102	992	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
197	qwen3-30b-a3b-instruct-awq-b200	IT	Q1_IT	2	126	1887	2586	2227	518	647	582	446	557	502	964	1204	1084	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
198	qwen3-30b-a3b-instruct-awq-b200	IT	Q1_IT	3	126	1887	2586	2257	518	647	582	452	565	508	970	1212	1090	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
199	qwen3-30b-a3b-instruct-awq-b200	IT	Q2_IT	1	94	1862	2529	1826	506	633	570	366	457	412	872	1090	982	16384	assumed_from_config_default	15751	15878	2048	2048	FALSE	Q2
200	qwen3-30b-a3b-instruct-awq-b200	IT	Q2_IT	2	94	1862	2529	1912	506	633	570	383	478	430	889	1111	1000	16384	assumed_from_config_default	15751	15878	2048	2048	FALSE	Q2
201	qwen3-30b-a3b-instruct-awq-b200	IT	Q2_IT	3	94	1862	2529	1912	506	633	570	383	478	430	889	1111	1000	16384	assumed_from_config_default	15751	15878	2048	2048	FALSE	Q2
202	qwen3-30b-a3b-instruct-awq-b200	IT	Q3_IT	1	107	1901	2581	2244	517	646	582	449	561	505	966	1207	1087	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
203	qwen3-30b-a3b-instruct-awq-b200	IT	Q3_IT	2	107	1901	2581	2574	517	646	582	515	644	580	1032	1290	1162	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
204	qwen3-30b-a3b-instruct-awq-b200	IT	Q3_IT	3	107	1901	2581	2574	517	646	582	515	644	580	1032	1290	1162	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
205	qwen3-30b-a3b-instruct-awq-b200	IT	Q4_IT	1	122	1843	2538	2303	508	635	572	461	576	518	969	1211	1090	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q4
206	qwen3-30b-a3b-instruct-awq-b200	IT	Q4_IT	2	122	1843	2538	2223	508	635	572	445	556	500	953	1191	1072	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q4
207	qwen3-30b-a3b-instruct-awq-b200	IT	Q4_IT	3	122	1843	2538	2223	508	635	572	445	556	500	953	1191	1072	16384	assumed_from_config_default	15749	15876	2048	2048	FALSE	Q4
208	qwen3-30b-a3b-instruct-awq-b200	IT	Q5_IT	1	103	1824	2500	1910	500	625	562	382	478	430	882	1103	992	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
209	qwen3-30b-a3b-instruct-awq-b200	IT	Q5_IT	2	103	1824	2500	1927	500	625	562	386	482	434	886	1107	996	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
210	qwen3-30b-a3b-instruct-awq-b200	IT	Q5_IT	3	103	1824	2500	1927	500	625	562	386	482	434	886	1107	996	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
211	qwen3-30b-a3b-instruct-awq-b200	LV	Q1_LV	1	116	1887	2576	3675	516	644	580	735	919	827	1251	1563	1407	16384	assumed_from_config_default	15740	15868	2048	2048	FALSE	Q1
212	qwen3-30b-a3b-instruct-awq-b200	LV	Q1_LV	2	116	1887	2576	3694	516	644	580	739	924	832	1255	1568	1412	16384	assumed_from_config_default	15740	15868	2048	2048	FALSE	Q1
213	qwen3-30b-a3b-instruct-awq-b200	LV	Q1_LV	3	116	1887	2576	3660	516	644	580	732	915	824	1248	1559	1404	16384	assumed_from_config_default	15740	15868	2048	2048	FALSE	Q1
214	qwen3-30b-a3b-instruct-awq-b200	LV	Q2_LV	1	92	1862	2527	1650	506	632	569	330	413	372	836	1045	941	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
215	qwen3-30b-a3b-instruct-awq-b200	LV	Q2_LV	2	92	1862	2527	1292	506	632	569	259	323	291	765	955	860	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
216	qwen3-30b-a3b-instruct-awq-b200	LV	Q2_LV	3	92	1862	2527	1292	506	632	569	259	323	291	765	955	860	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
217	qwen3-30b-a3b-instruct-awq-b200	LV	Q3_LV	1	96	1901	2570	1634	514	643	578	327	409	368	841	1052	946	16384	assumed_from_config_default	15741	15870	2048	2048	FALSE	Q3
218	qwen3-30b-a3b-instruct-awq-b200	LV	Q3_LV	2	96	1901	2570	1995	514	643	578	399	499	449	913	1142	1027	16384	assumed_from_config_default	15741	15870	2048	2048	FALSE	Q3
219	qwen3-30b-a3b-instruct-awq-b200	LV	Q3_LV	3	96	1901	2570	1995	514	643	578	399	499	449	913	1142	1027	16384	assumed_from_config_default	15741	15870	2048	2048	FALSE	Q3
220	qwen3-30b-a3b-instruct-awq-b200	LV	Q4_LV	1	106	1843	2522	1802	505	631	568	361	451	406	866	1082	974	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q4
221	qwen3-30b-a3b-instruct-awq-b200	LV	Q4_LV	2	106	1843	2522	1968	505	631	568	394	492	443	899	1123	1011	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q4
222	qwen3-30b-a3b-instruct-awq-b200	LV	Q4_LV	3	106	1843	2522	2032	505	631	568	407	508	458	912	1139	1026	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q4
223	qwen3-30b-a3b-instruct-awq-b200	LV	Q5_LV	1	103	1824	2500	1816	500	625	562	364	454	409	864	1079	971	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
224	qwen3-30b-a3b-instruct-awq-b200	LV	Q5_LV	2	103	1824	2500	3473	500	625	562	695	869	782	1195	1494	1344	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
225	qwen3-30b-a3b-instruct-awq-b200	LV	Q5_LV	3	103	1824	2500	3559	500	625	562	712	890	801	1212	1515	1363	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
226	qwen3-30b-a3b-instruct-awq-b200	LT	Q1_LT	1	128	1887	2588	2559	518	647	582	512	640	576	1030	1287	1158	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
227	qwen3-30b-a3b-instruct-awq-b200	LT	Q1_LT	2	128	1887	2588	2189	518	647	582	438	548	493	956	1195	1075	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
228	qwen3-30b-a3b-instruct-awq-b200	LT	Q1_LT	3	128	1887	2588	2241	518	647	582	449	561	505	967	1208	1087	16384	assumed_from_config_default	15737	15866	2048	2048	FALSE	Q1
229	qwen3-30b-a3b-instruct-awq-b200	LT	Q2_LT	1	91	1862	2526	2060	506	632	569	412	515	464	918	1147	1033	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
230	qwen3-30b-a3b-instruct-awq-b200	LT	Q2_LT	2	91	1862	2526	2026	506	632	569	406	507	456	912	1139	1025	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
231	qwen3-30b-a3b-instruct-awq-b200	LT	Q2_LT	3	91	1862	2526	2026	506	632	569	406	507	456	912	1139	1025	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q2
232	qwen3-30b-a3b-instruct-awq-b200	LT	Q3_LT	1	98	1901	2572	2017	515	643	579	404	505	454	919	1148	1033	16384	assumed_from_config_default	15741	15869	2048	2048	FALSE	Q3
233	qwen3-30b-a3b-instruct-awq-b200	LT	Q3_LT	2	98	1901	2572	2069	515	643	579	414	518	466	929	1161	1045	16384	assumed_from_config_default	15741	15869	2048	2048	FALSE	Q3
234	qwen3-30b-a3b-instruct-awq-b200	LT	Q3_LT	3	98	1901	2572	1942	515	643	579	389	486	438	904	1129	1017	16384	assumed_from_config_default	15741	15869	2048	2048	FALSE	Q3
235	qwen3-30b-a3b-instruct-awq-b200	LT	Q4_LT	1	103	1843	2519	1808	504	630	567	362	452	407	866	1082	974	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
236	qwen3-30b-a3b-instruct-awq-b200	LT	Q4_LT	2	103	1843	2519	2052	504	630	567	411	513	462	915	1143	1029	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
237	qwen3-30b-a3b-instruct-awq-b200	LT	Q4_LT	3	103	1843	2519	1856	504	630	567	372	464	418	876	1094	985	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
238	qwen3-30b-a3b-instruct-awq-b200	LT	Q5_LT	1	103	1824	2500	1942	500	625	562	389	486	438	889	1111	1000	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
239	qwen3-30b-a3b-instruct-awq-b200	LT	Q5_LT	2	103	1824	2500	1957	500	625	562	392	490	441	892	1115	1003	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
240	qwen3-30b-a3b-instruct-awq-b200	LT	Q5_LT	3	103	1824	2500	1957	500	625	562	392	490	441	892	1115	1003	16384	assumed_from_config_default	15759	15884	2048	2048	FALSE	Q5
241	qwen3-30b-a3b-instruct-awq-b200	MT	Q1_MT	1	132	1887	2592	4150	519	648	584	830	1038	934	1349	1686	1518	16384	assumed_from_config_default	15736	15865	2048	2048	FALSE	Q1
242	qwen3-30b-a3b-instruct-awq-b200	MT	Q1_MT	2	132	1887	2592	3888	519	648	584	778	972	875	1297	1620	1459	16384	assumed_from_config_default	15736	15865	2048	2048	FALSE	Q1
243	qwen3-30b-a3b-instruct-awq-b200	MT	Q1_MT	3	132	1887	2592	3888	519	648	584	778	972	875	1297	1620	1459	16384	assumed_from_config_default	15736	15865	2048	2048	FALSE	Q1
244	qwen3-30b-a3b-instruct-awq-b200	MT	Q2_MT	1	88	1862	2523	1283	505	631	568	257	321	289	762	952	857	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q2
245	qwen3-30b-a3b-instruct-awq-b200	MT	Q2_MT	2	88	1862	2523	1315	505	631	568	263	329	296	768	960	864	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q2
246	qwen3-30b-a3b-instruct-awq-b200	MT	Q2_MT	3	88	1862	2523	1315	505	631	568	263	329	296	768	960	864	16384	assumed_from_config_default	15753	15879	2048	2048	FALSE	Q2
247	qwen3-30b-a3b-instruct-awq-b200	MT	Q3_MT	1	109	1901	2583	3898	517	646	582	780	975	878	1297	1621	1460	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
248	qwen3-30b-a3b-instruct-awq-b200	MT	Q3_MT	2	109	1901	2583	3563	517	646	582	713	891	802	1230	1537	1384	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
249	qwen3-30b-a3b-instruct-awq-b200	MT	Q3_MT	3	109	1901	2583	3563	517	646	582	713	891	802	1230	1537	1384	16384	assumed_from_config_default	15738	15867	2048	2048	FALSE	Q3
250	qwen3-30b-a3b-instruct-awq-b200	MT	Q4_MT	1	112	1843	2528	4110	506	632	569	822	1028	925	1328	1660	1494	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
251	qwen3-30b-a3b-instruct-awq-b200	MT	Q4_MT	2	112	1843	2528	4093	506	632	569	819	1024	922	1325	1656	1491	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
252	qwen3-30b-a3b-instruct-awq-b200	MT	Q4_MT	3	112	1843	2528	4093	506	632	569	819	1024	922	1325	1656	1491	16384	assumed_from_config_default	15752	15878	2048	2048	FALSE	Q4
253	qwen3-30b-a3b-instruct-awq-b200	MT	Q5_MT	1	121	1824	2518	2185	504	630	567	437	547	492	941	1177	1059	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
254	qwen3-30b-a3b-instruct-awq-b200	MT	Q5_MT	2	121	1824	2518	2185	504	630	567	437	547	492	941	1177	1059	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
255	qwen3-30b-a3b-instruct-awq-b200	MT	Q5_MT	3	121	1824	2518	2185	504	630	567	437	547	492	941	1177	1059	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q5
256	qwen3-30b-a3b-instruct-awq-b200	PL	Q1_PL	1	119	1887	2579	2119	516	645	580	424	530	477	940	1175	1057	16384	assumed_from_config_default	15739	15868	2048	2048	FALSE	Q1
257	qwen3-30b-a3b-instruct-awq-b200	PL	Q1_PL	2	119	1887	2579	2184	516	645	580	437	546	492	953	1191	1072	16384	assumed_from_config_default	15739	15868	2048	2048	FALSE	Q1
258	qwen3-30b-a3b-instruct-awq-b200	PL	Q1_PL	3	119	1887	2579	2184	516	645	580	437	546	492	953	1191	1072	16384	assumed_from_config_default	15739	15868	2048	2048	FALSE	Q1
259	qwen3-30b-a3b-instruct-awq-b200	PL	Q2_PL	1	79	1862	2514	2024	503	629	566	405	506	456	908	1135	1022	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q2
260	qwen3-30b-a3b-instruct-awq-b200	PL	Q2_PL	2	79	1862	2514	2048	503	629	566	410	512	461	913	1141	1027	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q2
261	qwen3-30b-a3b-instruct-awq-b200	PL	Q2_PL	3	79	1862	2514	2069	503	629	566	414	518	466	917	1147	1032	16384	assumed_from_config_default	15755	15881	2048	2048	FALSE	Q2
262	qwen3-30b-a3b-instruct-awq-b200	PL	Q3_PL	1	119	1901	2593	1960	519	649	584	392	490	441	911	1139	1025	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
263	qwen3-30b-a3b-instruct-awq-b200	PL	Q3_PL	2	119	1901	2593	1599	519	649	584	320	400	360	839	1049	944	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
264	qwen3-30b-a3b-instruct-awq-b200	PL	Q3_PL	3	119	1901	2593	1608	519	649	584	322	402	362	841	1051	946	16384	assumed_from_config_default	15735	15865	2048	2048	FALSE	Q3
265	qwen3-30b-a3b-instruct-awq-b200	PL	Q4_PL	1	101	1843	2517	1888	504	630	567	378	472	425	882	1102	992	16384	assumed_from_config_default	15754	15880	2048	2048	FALSE	Q4
